Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE,Processer_speed,Display_type,GPU_Brand,SSD(GB),HDD(GB),Processor_Series,Processor_Tier,Display_Category,GPU_Tier
Lenovo,292215.0,Intel,Yes,16,DDR4,2.3,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
HP,216965.0,Intel,Yes,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,227465.0,Intel,No,16,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,223615.0,Intel,No,16,DDR4,2.5,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,89246.5,AMD,No,8,DDR4,2.6,LCD,AMD,512,0,AMD Ryzen 3,Low-End,Medium,Low-end
ASUS,174965.0,Intel,Yes,8,DDR4,1.1,LCD,Intel,512,0,Intel Core I3,Low-End,Medium,Entry-level
HP,229250.0,Intel,No,16,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,265090.0,Intel,No,16,DDR4,3.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,162890.0,AMD,No,8,DDR4,2.3,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
ASUS,293541.5,Intel,Yes,16,DDR5,2.6,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,321580.0,Intel,Yes,16,DDR5,2.6,LED,Intel,1024,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,215215.0,Intel,No,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Dell,262496.5,Intel,Yes,16,DDR4,3.1,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,150465.0,AMD,Yes,8,DDR4,2.1,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,181933.5,AMD,Yes,16,DDR5,4.2,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
HP,259364.0,AMD,No,16,DDR4,4.7,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
HP,108115.0,AMD,Yes,8,DDR4,2.1,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
HP,262465.0,Intel,No,16,DDR4,4.8,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,132300.0,Intel,No,8,DDR4,4.0,LCD,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
Lenovo,291938.5,AMD,No,16,DDR4,4.7,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
ASUS,153965.0,AMD,No,16,DDR5,4.2,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Lenovo,209965.0,AMD,Yes,16,DDR4,2.0,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
Lenovo,118965.0,AMD,No,8,DDR4,2.1,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
HP,136496.5,AMD,No,8,DDR4,4.0,LCD,AMD,256,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Dell,169750.0,AMD,Yes,8,DDR4,2.3,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Lenovo,164465.0,Intel,Yes,8,DDR4,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,157465.0,AMD,Yes,16,DDR5,2.8,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Acer,229215.0,AMD,Yes,8,DDR5,3.3,LCD,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Medium,Mid-end
Lenovo,225750.0,Intel,No,8,DDR4,3.3,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,325465.0,Intel,Yes,8,DDR4,2.3,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,227465.0,Intel,Yes,16,DDR4,2.0,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
MSI,279965.0,Intel,Yes,8,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
MSI,227465.0,Intel,No,8,DDR4,4.8,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
ASUS,234465.0,Intel,No,8,DDR4,4.2,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
Other,349965.0,Intel,No,32,DDR5,2.4,LCD,NVIDIA,1024,0,Intel Core I9,High-End,Large,High-end
Acer,96915.0,AMD,Yes,8,DDR4,1.2,LCD,AMD,256,0,Athlon,Low-End,Small,Low-end
Dell,265996.5,Intel,Yes,8,DDR4,3.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,214165.0,AMD,Yes,16,DDR4,2.0,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
MSI,171465.0,Intel,Yes,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,286965.0,Intel,Yes,16,DDR4,1.7,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
Acer,59465.0,Intel,Yes,8,DDR4,1.1,LCD,Intel,128,0,Intel Celeron,Low-End,Small,Entry-level
Dell,532339.5,Intel,Yes,16,DDR5,4.8,LCD,NVIDIA,1024,0,Intel Core I9,High-End,Medium,Mid-end
MSI,323256.5,Intel,Yes,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Lenovo,115465.0,Intel,No,4,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
MSI,174965.0,Intel,Yes,8,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Lenovo,153965.0,Intel,No,8,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Dell,117215.0,AMD,Yes,8,DDR4,2.3,LCD,AMD,256,0,Athlon,Low-End,Medium,Low-end
Dell,148746.5,Intel,Yes,8,DDR4,1.2,LCD,Intel,256,1024,Intel Core I3,Low-End,Medium,Entry-level
MSI,164465.0,Intel,No,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,209965.0,Intel,Yes,8,DDR4,2.6,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,115496.5,Intel,No,8,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Dell,167996.5,Intel,Yes,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Other,292565.0,Intel,Yes,16,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,101115.0,Intel,Yes,8,DDR4,2.8,LCD,Intel,512,0,Intel Celeron,Low-End,Medium,Entry-level
Samsung,437465.0,Intel,No,16,DDR5,4.7,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
HP,89246.5,AMD,No,8,DDR4,2.6,LCD,AMD,512,0,AMD Ryzen 3,Low-End,Medium,Low-end
Dell,314996.5,Intel,No,16,DDR4,2.9,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Lenovo,166215.0,Intel,Yes,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
ASUS,227465.0,AMD,Yes,8,DDR4,2.4,LCD,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Large,Mid-end
Lenovo,338443.0,Intel,Yes,16,DDR4,1.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Large,Mid-end
Lenovo,130546.5,Intel,Yes,8,DDR4,3.0,LCD,Intel,512,0,Intel Core I3,Low-End,Medium,Entry-level
Dell,363965.0,Intel,No,16,DDR5,3.4,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Small,Low-end
HP,118965.0,Intel,Yes,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,75425.0,AMD,Yes,4,DDR4,2.3,LCD,AMD,0,1024,Athlon,Low-End,Small,Entry-level
ASUS,201568.5,Intel,Yes,8,DDR4,1.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Other,619500.0,Intel,No,16,DDR5,3.4,LCD,Intel,1024,0,Intel Core I7,Upper Mid-End,Large,Entry-level
ASUS,227465.0,Intel,Yes,8,DDR4,2.4,LED,Intel,256,1024,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,153965.0,Intel,No,8,DDR4,2.4,LED,Intel,256,0,Intel Core I5,Mid-End,Medium,Entry-level
MSI,255465.0,Intel,Yes,16,DDR5,4.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,High-end
Acer,160965.0,AMD,No,8,DDR4,2.0,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
HP,405650.0,AMD,Yes,16,DDR5,4.7,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Large,Mid-end
Dell,173215.0,AMD,Yes,8,DDR4,2.3,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
ASUS,314965.0,Intel,No,16,DDR4,2.5,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
Acer,206465.0,Intel,No,16,DDR5,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,167965.0,AMD,No,8,DDR4,4.0,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
ASUS,201250.0,Intel,Yes,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,346500.0,Intel,Yes,16,DDR4,3.1,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,178465.0,AMD,Yes,16,DDR5,4.2,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
HP,229383.0,AMD,Yes,8,DDR4,4.2,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Large,Mid-end
ASUS,106750.0,Intel,No,8,DDR4,1.1,LCD,Intel,256,0,Intel Pentium,Low-End,Small,Entry-level
Apple,699650.0,Apple,No,16,DDR5,3.5,LCD,Apple,512,0,Apple M-series,Apple M-series,Medium,High-end
ASUS,258965.0,Intel,Yes,16,DDR4,2.5,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
Dell,276150.0,Intel,Yes,16,DDR4,4.0,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,407008.0,Intel,No,16,DDR5,2.5,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
MSI,371623.0,Intel,Yes,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Large,Mid-end
Lenovo,139965.0,Intel,Yes,8,DDR4,2.1,LCD,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
MSI,118597.5,Intel,Yes,4,DDR4,2.1,LCD,Intel,256,0,Intel Core I3,Low-End,Small,Entry-level
MSI,409465.0,Intel,Yes,16,DDR5,3.4,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,High-end
Acer,160650.0,Intel,No,8,DDR5,4.0,LCD,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
Acer,171465.0,Intel,Yes,8,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,251965.0,Intel,No,16,DDR4,1.3,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,486188.5,AMD,No,16,DDR4,3.4,LED,NVIDIA,1024,0,AMD Ryzen 9,High-End,Large,Mid-end
Dell,253330.0,Intel,Yes,16,DDR4,2.4,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
Acer,122465.0,Intel,No,4,DDR4,1.1,LCD,Intel,256,0,Intel Celeron,Low-End,Small,Entry-level
ASUS,151900.0,Intel,No,8,DDR4,1.0,LCD,Intel,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
Samsung,454965.0,Intel,No,16,DDR5,4.8,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
Samsung,314965.0,Intel,No,16,DDR5,4.7,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Lenovo,157465.0,Intel,No,8,DDR4,3.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Samsung,297815.0,Intel,No,16,DDR5,4.8,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,422765.0,AMD,No,16,DDR4,3.1,LCD,NVIDIA,1024,0,AMD Ryzen 9,High-End,Small,Mid-end
Dell,127715.0,AMD,Yes,8,DDR4,2.1,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
MSI,314965.0,Intel,Yes,16,DDR5,4.8,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Large,Mid-end
Dell,164916.5,Intel,Yes,4,DDR4,2.1,LED,NVIDIA,512,0,Intel Core I3,Low-End,Small,Low-end
ASUS,469280.0,Intel,No,16,DDR5,2.3,LED,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Dell,145215.0,Intel,No,8,DDR4,4.0,LCD,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
MSI,524965.0,Intel,Yes,16,DDR5,3.4,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,High-end
ASUS,202650.0,Intel,Yes,8,DDR4,1.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
MSI,181650.0,Intel,Yes,16,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Apple,944650.0,Apple,Yes,16,DDR5,3.5,LCD,Apple,1024,0,Apple M-series,Apple M-series,Large,High-end
ASUS,671965.0,AMD,Yes,16,DDR5,4.7,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Large,Mid-end
HP,297496.5,Intel,No,16,DDR5,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
HP,328996.5,Intel,No,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,629965.0,Intel,Yes,16,DDR4,4.7,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,Mid-end
ASUS,314965.0,AMD,Yes,16,DDR5,3.3,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
ASUS,139580.0,Intel,No,8,DDR4,2.4,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Dell,139965.0,Intel,No,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
MSI,418344.5,Intel,Yes,16,DDR4,4.7,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
Dell,150850.0,Intel,Yes,8,DDR4,1.7,LCD,Intel,256,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,118758.5,Intel,Yes,8,DDR4,0.8,LCD,Intel,512,0,Intel Core I3,Low-End,Medium,Entry-level
HP,301913.5,Intel,No,16,DDR5,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,High-end
ASUS,283465.0,AMD,No,16,DDR5,2.9,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
Dell,206496.5,Intel,Yes,8,DDR4,2.4,LCD,Intel,256,1024,Intel Core I5,Mid-End,Medium,Entry-level
Apple,1084650.0,Apple,No,32,DDR5,3.5,LCD,Apple,1024,0,Apple M-series,Apple M-series,Medium,High-end
HP,251965.0,Intel,No,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
ASUS,174650.0,AMD,Yes,16,DDR5,4.2,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,229880.0,Intel,No,16,DDR4,2.6,LCD,Intel,512,0,Intel Core I5,Mid-End,Large,Entry-level
ASUS,192465.0,AMD,No,16,DDR5,4.2,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,171465.0,Intel,No,8,DDR4,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Acer,118996.5,AMD,No,8,DDR5,2.8,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Lenovo,122465.0,Intel,Yes,8,DDR4,3.0,LCD,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
HP,299250.0,AMD,Yes,16,DDR5,4.7,LCD,AMD,1024,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
ASUS,221375.0,AMD,Yes,16,DDR4,4.0,LCD,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Medium,Mid-end
HP,357700.0,Intel,No,16,DDR4,2.7,LCD,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Acer,241465.0,Intel,No,8,DDR4,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Dell,297496.5,AMD,No,16,DDR4,3.3,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
ASUS,262465.0,Intel,Yes,16,DDR4,4.7,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,111125.0,AMD,Yes,8,DDR4,2.6,LCD,AMD,512,0,AMD Ryzen 3,Low-End,Medium,Entry-level
Lenovo,409465.0,AMD,Yes,16,DDR5,3.4,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Large,High-end
Dell,258965.0,Intel,No,8,DDR5,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Dell,261765.0,Intel,No,16,DDR5,4.7,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
HP,73115.0,AMD,No,4,DDR4,3.1,LCD,AMD,256,0,Athlon,Low-End,Medium,Low-end
ASUS,472465.0,AMD,No,16,DDR4,4.7,LED,AMD,1024,0,AMD Ryzen 9,High-End,Small,Entry-level
HP,304465.0,Intel,Yes,8,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
Acer,194250.0,Intel,No,16,DDR4,1.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Lenovo,692965.0,AMD,No,32,DDR5,3.1,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Large,High-end
Dell,171465.0,AMD,Yes,8,DDR4,2.3,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,265996.5,Intel,No,16,DDR4,4.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
MSI,279965.0,AMD,No,16,DDR5,4.7,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Low-end
Other,144865.0,Intel,No,4,DDR3,1.2,LED,Intel,128,0,Intel Core I5,Mid-End,Small,Entry-level
HP,381465.0,AMD,Yes,16,DDR4,4.7,LCD,AMD,1024,0,AMD Ryzen 7,Upper Mid-End,Large,Low-end
Acer,132965.0,Intel,No,8,DDR5,4.2,LCD,Intel,512,0,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,384965.0,AMD,Yes,16,DDR5,3.1,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Large,Mid-end
MSI,213496.5,Intel,Yes,16,DDR5,4.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
HP,295470.0,AMD,Yes,8,DDR4,4.7,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Large,Low-end
Dell,223965.0,Intel,Yes,8,DDR4,2.4,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Lenovo,223300.0,Intel,Yes,8,DDR4,3.3,LCD,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
Lenovo,247765.0,AMD,No,16,DDR4,3.3,LCD,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Medium,Mid-end
ASUS,226765.0,Intel,No,16,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
MSI,384965.0,Intel,Yes,16,DDR5,4.8,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,High-end
Lenovo,148715.0,Intel,Yes,4,DDR4,3.0,LCD,Intel,256,0,Intel Core I3,Low-End,Small,Entry-level
Lenovo,244965.0,AMD,No,8,DDR4,3.3,LED,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Medium,Mid-end
Lenovo,167646.5,Intel,Yes,8,DDR4,1.7,LCD,Intel,256,0,Intel Core I3,Low-End,Small,Entry-level
HP,244996.5,Intel,No,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,251965.0,AMD,No,16,DDR4,4.2,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
Dell,142065.0,AMD,No,8,DDR4,4.0,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Lenovo,87496.5,AMD,Yes,4,DDR4,2.3,LCD,AMD,0,1024,Athlon,Low-End,Small,Low-end
Samsung,349996.5,Intel,No,16,DDR4,2.2,LED,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Samsung,395465.0,Intel,No,16,DDR4,1.9,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,682465.0,Intel,Yes,16,DDR5,2.2,LCD,NVIDIA,1024,0,Intel Core I9,High-End,Large,High-end
HP,166215.0,Intel,Yes,8,DDR4,3.0,LCD,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
ASUS,241465.0,Intel,No,8,DDR4,1.8,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Small,Low-end
HP,233166.5,Intel,Yes,8,DDR4,4.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
MSI,325465.0,Intel,Yes,16,DDR5,4.8,LCD,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
MSI,524965.0,AMD,Yes,16,DDR4,4.2,LCD,AMD,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,Low-end
ASUS,220465.0,Intel,No,16,DDR4,2.0,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
Other,417455.5,Intel,No,8,DDR5,3.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Large,Entry-level
HP,241836.0,Intel,No,8,DDR4,2.5,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Dell,244965.0,Intel,No,8,DDR5,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,80465.0,Intel,Yes,8,DDR4,2.8,LCD,Intel,256,0,Intel Celeron,Low-End,Medium,Entry-level
HP,377650.0,Intel,No,16,DDR4,4.7,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,Mid-end
HP,226096.5,Intel,No,16,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Acer,349965.0,Intel,No,16,DDR5,1.4,LED,Intel,1024,0,Intel Core Ultra 7,Upper Mid-End,Small,Low-end
HP,314965.0,Intel,No,16,DDR5,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
MSI,327061.0,Intel,Yes,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Large,Mid-end
Dell,279965.0,Intel,No,16,DDR5,4.8,LCD,Intel,1024,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
MSI,454965.0,Intel,Yes,16,DDR5,3.4,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,High-end
Dell,293965.0,Intel,Yes,8,DDR4,3.3,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
HP,145215.0,Intel,Yes,8,DDR4,4.2,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,132965.0,AMD,No,8,DDR5,4.2,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
Acer,122465.0,Intel,Yes,8,DDR4,2.0,LCD,Intel,256,0,Intel Pentium,Low-End,Small,Entry-level
HP,314965.0,Intel,Yes,16,DDR4,4.8,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
ASUS,244475.0,AMD,Yes,16,DDR4,4.2,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Apple,874650.0,Apple,Yes,16,DDR5,3.5,LCD,Apple,1024,0,Apple M-series,Apple M-series,Medium,High-end
Lenovo,254992.5,Intel,No,8,DDR4,1.8,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Lenovo,120575.0,AMD,Yes,8,DDR5,2.4,LCD,AMD,512,0,AMD Ryzen 3,Low-End,Medium,Entry-level
ASUS,209965.0,Intel,No,8,DDR4,4.7,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,209965.0,Intel,Yes,8,DDR4,1.3,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Dell,261065.0,Intel,No,16,DDR4,3.3,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
Lenovo,209965.0,Intel,Yes,8,DDR5,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,276465.0,Intel,No,16,DDR4,2.3,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
ASUS,150465.0,Intel,Yes,8,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,122465.0,AMD,Yes,8,DDR4,3.1,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Entry-level
Acer,185465.0,Intel,Yes,8,DDR4,3.3,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Lenovo,437465.0,Intel,No,16,DDR5,3.4,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
Dell,271649.0,AMD,Yes,16,DDR4,2.0,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Large,Entry-level
Lenovo,303415.0,AMD,No,16,DDR4,2.0,LCD,AMD,1024,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
Other,363436.5,Intel,Yes,16,DDR5,3.4,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Large,Entry-level
Lenovo,468965.0,Intel,Yes,16,DDR4,2.1,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Small,Mid-end
ASUS,182000.0,Intel,No,8,DDR4,2.4,LED,Intel,256,1024,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,402465.0,Intel,No,16,DDR4,2.3,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,High-end
HP,415488.5,Intel,No,16,DDR4,2.9,LCD,Intel,512,0,Intel Core I7,Upper Mid-End,Medium,Entry-level
ASUS,279965.0,Intel,Yes,16,DDR4,2.0,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,High-end
Dell,191065.0,Intel,Yes,8,DDR4,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
