Brand,Price,Processor_Brand,RAM_Expandable,RAM_Capacity,RAM_TYPE(DDR),Display_type,GPU_Brand,Operating_System,Processor_Tier,Processor_Speed(Ghz),Display_Tier,GPU_Tier,SSD(GB),HDD(GB)
7,110215.0,2,0,8,1,1,2,3,1.0,1.5,1,1,256,0
3,78214.5,2,1,4,3,1,2,3,0.0,1.0,1,1,256,0
0,311465.0,2,1,16,3,1,3,3,2.0,2.5,1,3,512,0
1,224724.5,2,1,16,3,1,3,3,1.0,2.5,1,3,256,1024
3,105791.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
0,209965.0,0,0,16,4,1,0,4,1.0,3.5,1,1,512,0
0,76965.0,0,0,4,1,1,0,1,0.0,2.0,1,1,0,1024
4,121443.0,2,0,8,3,1,2,3,0.0,2.0,1,1,0,1024
3,110421.5,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
4,63437.5,0,0,4,3,1,0,3,0.0,2.5,1,1,256,0
5,85620.5,2,0,4,3,1,2,3,0.0,1.0,1,1,256,0
4,426996.5,2,1,8,3,0,3,3,1.0,2.5,1,3,256,0
5,236215.0,0,1,8,3,1,3,3,1.0,3.0,1,3,512,0
0,188965.0,0,1,8,3,0,3,4,1.0,4.0,1,3,1024,0
5,146965.0,2,0,8,3,1,2,3,0.0,1.0,1,1,256,0
2,382865.0,1,1,16,3,0,1,6,,3.0,1,4,256,0
0,349965.0,2,1,16,3,1,3,3,2.0,2.0,1,3,256,1024
0,87496.5,0,1,4,1,1,0,3,0.0,2.0,1,1,0,1024
3,323337.0,2,1,8,3,1,3,3,2.0,2.0,1,2,256,1024
1,192465.0,0,1,8,3,1,3,3,1.0,2.0,1,3,0,1024
0,139965.0,0,0,8,6,0,0,4,1.0,3.0,1,1,512,0
5,75638.5,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
5,120022.0,0,0,8,3,1,0,3,0.0,2.5,1,2,256,0
4,82400.5,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
5,80146.5,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
4,132965.0,2,0,8,3,1,2,3,0.0,2.5,1,1,0,1024
6,211844.5,2,0,16,3,1,3,3,2.0,2.5,1,3,512,0
6,262465.0,2,0,16,3,1,3,3,2.0,3.0,1,3,1024,0
0,286965.0,2,0,8,3,1,3,3,2.0,2.0,1,2,256,1024
2,332465.0,2,0,8,2,1,2,6,1.0,1.5,1,1,128,0
0,132965.0,2,0,8,3,1,2,3,1.0,1.0,1,1,0,1024
0,206500.0,2,1,8,3,1,3,3,2.0,2.0,1,2,256,1024
1,279965.0,2,1,16,3,1,3,3,1.0,2.5,1,3,256,1024
0,98178.5,2,1,4,3,1,2,3,0.0,2.0,1,1,512,0
5,225365.0,2,0,8,3,1,3,3,1.0,2.5,1,3,256,1024
4,112220.5,2,1,8,3,1,2,1,0.0,2.5,1,1,0,1024
7,125527.5,2,0,8,3,0,2,3,0.0,4.0,1,1,256,0
0,363965.0,0,1,8,3,1,3,3,1.0,3.5,1,3,1024,0
2,293965.0,2,0,8,3,1,2,6,0.0,1.0,1,2,256,0
1,186728.5,2,0,16,6,1,2,4,1.0,2.5,1,2,512,0
1,192465.0,2,0,8,6,1,2,4,1.0,2.5,1,2,512,0
0,201722.5,2,0,8,3,1,3,3,1.0,1.0,1,2,512,0
1,232214.5,2,1,8,3,1,3,3,2.0,2.5,1,3,0,1024
0,202828.5,2,0,16,3,1,3,3,2.0,2.5,1,3,512,0
1,86730.0,2,1,4,1,1,2,2,0.0,1.0,1,1,0,1024
1,211424.5,2,1,8,3,1,3,3,1.0,2.5,1,3,0,1024
5,80465.0,0,0,4,3,1,0,3,0.0,2.5,1,2,0,1024
5,104965.0,2,1,4,3,1,2,1,0.0,2.0,1,1,0,1024
5,174965.0,2,1,16,3,0,2,4,2.0,4.5,1,2,512,0
4,209646.5,2,1,8,3,1,3,3,1.0,4.0,1,2,256,1024
6,339465.0,2,1,16,3,1,3,3,2.0,2.0,1,3,128,1024
4,101465.0,2,0,4,3,1,2,1,0.0,2.5,1,1,0,1024
1,64610.0,2,1,4,1,1,2,2,0.0,1.5,1,1,0,500
5,171465.0,0,1,8,3,0,3,4,1.0,3.5,1,3,512,0
0,235865.0,0,1,8,3,1,3,3,2.0,2.5,2,3,512,0
4,123109.0,0,0,4,3,1,0,3,0.0,2.5,1,1,256,1024
6,262465.0,2,1,8,3,1,3,3,2.0,2.0,1,3,128,1024
4,187215.0,2,0,8,3,1,2,3,1.0,4.0,1,1,0,1024
0,255465.0,2,0,16,3,1,3,3,2.0,2.5,1,3,512,0
0,75215.0,0,1,4,3,1,0,3,0.0,2.5,1,1,0,1024
0,157430.0,0,0,16,3,0,0,4,2.0,4.0,1,1,512,0
4,178465.0,2,0,8,3,1,3,3,1.0,1.5,1,2,0,1024
3,159250.0,2,1,8,3,0,2,4,0.0,1.0,1,1,256,1024
4,129496.5,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
3,117498.5,0,1,8,3,1,0,3,1.0,2.0,1,2,256,0
5,161612.5,2,0,8,3,1,3,3,1.0,2.5,1,3,256,1024
5,276465.0,2,1,8,3,1,3,3,2.0,2.5,1,3,256,1024
4,183715.0,0,0,8,3,1,0,3,1.0,4.0,1,1,512,0
0,122465.0,0,1,8,3,1,0,3,1.0,2.0,1,2,0,1024
6,402465.0,2,0,16,3,1,3,3,2.0,2.5,1,3,256,1024
0,272965.0,0,1,8,3,1,3,3,1.0,2.0,1,3,256,1024
4,194362.0,2,1,8,3,1,0,3,1.0,1.5,1,2,0,1024
0,90265.0,2,1,4,1,1,2,3,0.0,2.5,1,1,0,1024
4,118965.0,2,0,4,3,1,2,3,0.0,2.5,1,1,128,1024
4,164500.0,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
4,76261.5,0,0,4,3,1,0,1,0.0,2.5,1,1,0,1024
7,57715.0,0,0,4,3,1,0,3,0.0,2.5,1,1,128,0
5,117215.0,2,0,8,3,1,2,4,0.0,2.0,1,1,256,0
4,121999.5,2,0,4,1,1,2,3,0.0,2.0,1,1,0,1024
0,90965.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
5,166250.0,2,1,8,3,1,2,3,1.0,2.5,1,2,512,0
6,244965.0,2,1,8,3,1,3,1,1.0,2.5,1,3,0,1024
4,171272.5,2,0,16,3,1,2,3,1.0,4.0,1,1,512,0
4,78715.0,2,1,4,3,1,2,1,0.0,1.0,1,1,0,1024
6,252875.0,2,0,16,3,1,3,3,1.0,2.5,1,3,512,0
0,109900.0,0,1,4,3,1,0,3,1.0,2.0,1,2,0,1024
0,66944.5,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,118965.0,2,1,4,3,1,2,3,0.0,2.0,1,1,512,0
6,244965.0,0,0,16,3,1,0,3,2.0,2.5,1,3,256,1024
5,133000.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
5,192465.0,2,0,8,3,1,2,3,0.0,2.0,1,1,256,0
0,220465.0,2,0,8,2,1,2,3,1.0,1.5,1,1,256,0
4,101465.0,0,1,4,1,1,0,1,0.0,2.0,1,3,0,1024
4,188965.0,2,0,8,3,1,2,3,1.0,1.0,1,1,512,0
5,139965.0,2,0,8,3,1,3,1,1.0,1.5,1,2,0,1024
0,139965.0,0,1,8,3,1,3,3,1.0,3.0,2,3,512,0
0,101850.0,2,0,8,3,1,2,3,0.0,2.0,1,1,0,1024
6,419965.0,2,1,16,3,1,3,3,2.0,3.0,1,3,128,1024
7,122465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,512,0
7,153615.0,0,1,16,3,0,0,4,1.0,2.0,1,1,512,0
3,130378.5,2,1,8,3,1,2,3,0.0,1.5,1,1,256,0
4,128485.0,0,0,8,3,0,0,4,0.0,4.0,1,1,256,0
0,94465.0,2,1,4,1,1,2,3,0.0,1.0,1,1,0,1024
6,337715.0,2,1,8,3,1,3,3,2.0,3.0,1,3,128,1024
4,97100.5,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,122150.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
5,192465.0,0,1,8,3,1,3,3,1.0,3.0,1,3,256,1024
4,100110.5,2,0,8,3,1,2,3,0.0,1.0,1,1,0,1024
0,190750.0,0,0,8,3,1,0,3,1.0,2.0,2,3,0,1024
5,141662.5,2,0,8,3,0,2,4,0.0,1.5,1,1,512,0
4,174965.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
0,217000.0,0,1,16,3,1,3,3,2.0,2.5,1,3,512,0
1,143465.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
3,223615.0,2,1,8,3,1,3,3,1.0,1.0,1,2,512,0
0,272965.0,2,1,16,3,1,3,3,2.0,2.5,1,3,512,0
4,104965.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,221900.0,0,0,16,3,1,0,4,1.0,4.0,1,1,512,0
1,209965.0,2,1,8,3,1,3,3,1.0,1.5,1,2,128,1024
0,279786.5,2,1,16,3,1,3,3,2.0,4.5,1,3,1024,0
1,227465.0,2,1,8,3,1,3,3,1.0,1.5,1,2,128,1024
0,188965.0,2,1,8,3,1,2,3,0.0,2.0,1,1,0,1024
0,150465.0,2,0,8,3,0,2,4,0.0,1.5,1,1,512,0
5,94150.0,2,0,4,3,1,2,3,0.0,3.0,1,1,256,0
5,139650.0,2,0,4,3,1,2,3,0.0,1.0,1,1,256,0
4,131859.0,0,0,8,3,1,0,3,1.0,2.0,1,2,0,1024
5,157465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,1024
1,124369.0,0,1,4,3,1,0,3,1.0,2.0,1,2,0,1024
0,157465.0,2,1,8,3,1,2,3,0.0,2.0,1,1,256,1024
5,118615.0,2,0,8,3,1,2,3,0.0,2.0,1,1,0,1024
0,122465.0,2,0,8,3,0,2,4,0.0,4.0,1,1,512,0
4,164465.0,0,0,8,3,1,0,3,1.0,2.0,1,1,512,0
0,167615.0,0,0,8,3,1,0,3,1.0,2.0,1,2,256,1024
3,97965.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,153965.0,2,0,4,3,1,2,3,1.0,1.5,1,1,0,1024
2,377965.0,2,0,8,2,1,2,6,1.0,1.5,1,1,256,0
3,132300.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,227465.0,2,0,8,3,1,2,3,1.0,1.0,1,1,512,0
3,94958.5,0,1,8,3,0,0,4,0.0,2.5,1,1,256,0
2,349965.0,2,0,8,4,1,2,6,1.0,1.0,1,2,512,0
5,82078.5,2,1,4,3,1,2,1,0.0,2.0,1,1,0,1024
5,125548.5,2,0,8,3,1,2,4,1.0,1.5,1,1,512,0
3,144900.0,2,1,8,3,1,2,3,0.0,1.0,1,1,0,1024
0,244965.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
4,201215.0,2,1,8,3,1,3,3,1.0,2.5,1,2,0,1024
3,100446.5,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,139650.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,125751.5,2,0,4,1,1,0,1,0.0,2.0,1,3,0,1024
5,129465.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,209965.0,0,0,16,3,1,0,3,1.0,3.0,1,1,512,0
3,194362.0,2,1,8,3,1,2,3,1.0,1.5,1,1,0,1024
5,139965.0,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
4,66465.0,0,0,4,3,1,0,1,0.0,1.5,1,1,0,1024
5,62965.0,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
1,227496.5,2,1,8,3,1,3,3,1.0,2.5,1,3,128,1024
5,237121.5,2,0,8,3,1,2,3,1.0,2.5,1,2,256,1024
4,234465.0,0,0,16,3,0,3,4,2.0,3.0,1,3,512,0
6,129465.0,2,0,8,3,1,2,3,0.0,2.0,1,1,256,0
1,211676.5,0,0,16,3,0,3,4,1.0,3.5,1,3,512,0
3,142170.0,2,0,8,3,1,2,3,0.0,1.0,1,1,0,1024
3,132965.0,2,1,4,1,1,2,3,0.0,2.0,1,1,0,1024
2,447965.0,2,0,8,2,1,2,6,1.0,1.5,1,1,256,0
5,202965.0,2,0,16,3,0,2,4,2.0,4.5,1,2,512,0
5,270515.0,2,0,8,3,1,3,3,1.0,2.5,1,3,1024,0
4,170905.0,2,1,8,3,0,2,4,1.0,4.5,1,2,512,0
0,209965.0,2,0,8,4,1,2,3,1.0,4.0,1,2,512,0
5,255465.0,2,0,8,3,1,3,3,1.0,2.5,1,3,256,1024
0,241465.0,0,1,8,3,1,3,3,2.0,3.0,2,3,512,0
1,115465.0,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
1,143496.5,0,0,4,3,1,0,3,0.0,2.0,1,2,0,1024
0,157465.0,2,0,8,3,1,2,4,0.0,4.0,1,1,256,0
3,83366.5,2,1,8,3,0,2,4,0.0,1.0,1,1,256,0
0,108465.0,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
5,178465.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
5,284669.0,2,1,8,3,1,3,3,1.0,2.5,1,3,128,1024
2,367465.0,2,0,8,2,1,2,6,1.0,1.5,1,1,256,0
0,80465.0,0,1,4,3,1,0,3,0.0,2.5,1,1,0,1024
0,118965.0,2,1,8,3,0,2,4,0.0,2.0,1,1,512,0
6,206465.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
5,107765.0,2,0,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,88427.5,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
6,367465.0,2,1,8,3,1,3,3,2.0,3.0,1,3,128,1024
0,272643.0,0,1,16,3,0,3,3,2.0,4.0,2,3,512,0
3,157465.0,2,1,4,3,1,2,3,0.0,2.5,1,1,128,0
4,130515.0,2,1,8,3,1,0,1,0.0,2.0,1,2,0,1024
1,125965.0,2,1,4,3,1,2,3,0.0,2.0,1,1,512,0
4,110215.0,0,0,4,3,1,0,1,1.0,3.0,1,2,0,1024
0,227465.0,2,0,8,3,1,3,3,1.0,4.0,1,2,512,0
5,241465.0,2,0,16,3,0,3,4,1.0,3.5,1,3,256,1024
4,97965.0,2,0,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,300965.0,2,0,16,2,1,2,3,2.0,2.0,1,1,512,0
0,234465.0,0,1,8,3,1,3,3,2.0,2.5,1,3,512,1024
6,546315.0,2,0,32,3,1,3,3,2.0,3.0,1,4,512,1024
4,199325.0,2,0,8,3,1,3,3,1.0,2.5,1,2,0,1024
4,253715.0,2,1,16,3,1,2,3,1.0,2.5,1,2,512,0
0,156429.0,2,0,8,4,1,2,3,1.0,1.0,1,1,0,1024
4,203178.5,2,0,4,2,1,2,3,0.0,2.0,1,1,128,0
1,173596.5,2,0,8,3,0,2,4,1.0,4.0,1,2,512,0
6,219250.5,2,0,16,3,0,3,3,2.0,4.5,1,3,512,0
0,259665.0,2,1,16,3,1,3,3,2.0,2.0,1,3,1024,0
1,103736.5,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
3,104965.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
5,210665.0,2,1,16,3,0,2,4,2.0,3.0,1,2,512,0
7,99221.5,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
1,118996.5,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,133000.0,2,0,8,3,0,2,4,0.0,3.5,1,1,256,0
4,87465.0,0,0,4,3,1,0,3,1.0,2.0,1,2,0,1024
4,209685.0,0,0,8,3,1,3,4,1.0,3.5,1,3,512,0
3,102364.5,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,139965.0,2,1,4,3,1,2,3,1.0,1.5,1,1,0,1024
0,402465.0,0,0,16,3,1,0,3,3.0,3.5,1,4,1024,0
0,144865.0,2,0,8,3,1,2,3,0.0,3.0,1,1,256,0
5,88200.0,2,0,4,3,1,2,3,0.0,3.0,1,1,256,0
0,136465.0,2,1,4,3,1,3,3,1.0,1.5,1,2,0,1024
0,209965.0,2,1,8,3,1,2,3,1.0,1.5,1,1,512,0
0,220465.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
4,220465.0,2,1,8,3,1,3,3,1.0,2.5,1,3,128,1024
3,112175.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
4,244965.0,2,0,8,2,1,2,3,1.0,1.5,1,1,256,0
0,104965.0,2,0,8,3,0,2,3,0.0,1.0,1,1,256,0
0,118965.0,0,0,8,5,0,0,4,0.0,2.5,1,2,256,0
4,167996.5,0,0,8,3,1,0,3,1.0,2.0,1,2,512,0
5,174965.0,2,1,8,3,1,2,3,1.0,1.0,1,1,512,0
4,92680.0,2,0,4,3,1,2,1,0.0,2.5,1,1,0,1024
5,205625.0,2,0,8,3,1,3,3,1.0,1.0,1,2,256,1024
4,76965.0,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
2,384965.0,2,0,8,4,1,2,6,1.0,1.0,1,2,512,0
4,181510.0,2,1,8,3,1,2,3,0.0,4.0,1,1,0,1024
0,167965.0,0,0,16,3,0,0,4,1.0,4.0,2,1,512,0
0,125965.0,0,0,8,3,1,0,3,1.0,2.0,1,2,0,1024
0,125965.0,2,0,8,3,1,2,3,0.0,1.0,1,1,0,1024
0,213465.0,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
4,234465.0,2,0,8,3,1,3,3,1.0,1.0,1,1,256,1024
3,93275.0,2,0,4,3,1,2,2,0.0,2.5,1,1,0,1024
0,325465.0,2,1,16,5,0,3,4,2.0,4.5,1,3,512,0
6,339465.0,2,0,16,3,0,3,4,2.0,4.5,1,3,1024,0
5,104965.0,2,1,4,3,1,2,1,0.0,1.0,1,1,0,1024
5,118965.0,2,1,4,3,0,2,3,0.0,2.0,1,1,0,1024
4,132265.0,0,0,8,3,1,0,3,1.0,3.0,1,2,0,1024
5,447965.0,0,0,16,3,1,3,3,2.0,3.5,1,3,1024,0
3,142439.5,2,1,4,3,1,0,2,1.0,2.5,1,3,0,1024
3,127802.5,2,1,8,3,1,2,3,1.0,4.0,1,2,0,1024
0,163065.0,0,1,8,3,1,3,3,1.0,2.0,1,3,0,1024
4,272965.0,2,1,8,3,1,3,3,2.0,2.0,1,3,128,1024
7,323715.0,2,0,8,4,1,2,3,1.0,1.0,1,2,128,0
4,68215.0,0,0,4,3,1,0,1,0.0,1.5,1,1,0,1024
3,122465.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
3,160965.0,2,0,8,3,1,0,3,1.0,1.5,1,2,0,1024
0,262465.0,2,1,8,3,1,3,3,2.0,2.0,1,3,128,1024
3,215803.0,2,1,8,3,1,0,3,2.0,2.5,1,3,0,1024
1,110215.0,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
0,220465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,1024
5,209965.0,2,0,8,3,1,2,3,1.0,1.5,1,1,128,1024
4,103215.0,2,0,4,3,1,2,1,0.0,2.0,1,1,0,1024
5,94465.0,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
0,227465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,1024
5,110215.0,2,0,4,3,1,2,3,0.0,1.0,1,1,256,0
0,349265.0,2,0,16,3,1,3,3,2.0,2.5,2,3,512,0
4,167965.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,0
3,150703.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
3,197939.0,2,1,16,3,0,3,4,1.0,2.5,1,3,512,0
1,234465.0,2,1,8,3,1,3,3,1.0,1.5,1,2,128,1024
3,98500.5,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,174965.0,2,0,8,4,0,2,4,0.0,3.0,1,1,512,0
1,111265.0,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
4,140805.0,0,1,8,3,0,0,4,0.0,3.5,1,1,512,0
0,201246.5,2,0,8,3,1,2,3,1.0,2.5,1,2,256,1024
1,192465.0,0,1,8,3,1,0,3,1.0,2.0,1,3,256,1024
7,87465.0,2,0,4,4,0,2,4,0.0,1.0,1,1,128,0
4,183190.0,2,1,8,3,0,2,4,1.0,2.5,1,2,512,0
0,178465.0,2,1,8,3,0,2,4,1.0,2.5,1,2,256,1024
4,234496.5,2,1,16,3,1,2,3,1.0,4.0,1,2,512,0
5,132965.0,0,1,16,3,0,0,4,1.0,2.0,1,1,512,0
4,180246.5,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
5,122850.0,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
5,104965.0,0,1,4,3,1,0,3,1.0,2.0,1,2,0,1024
6,142936.5,0,0,8,3,1,0,3,1.0,4.0,1,1,512,0
6,132965.0,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
6,171465.0,0,0,8,3,0,0,4,1.0,3.5,1,3,512,0
4,143465.0,2,0,8,3,1,2,3,0.0,2.0,1,1,256,1024
7,87465.0,2,0,8,4,0,2,4,0.0,1.0,1,1,256,0
8,182665.0,2,0,8,4,1,2,4,1.0,4.0,1,2,512,0
4,127043.0,2,0,8,3,1,2,3,0.0,2.0,1,1,512,0
7,87325.0,2,0,8,4,0,2,4,0.0,1.0,1,1,512,0
0,157115.0,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
4,127256.5,0,0,8,3,0,0,4,0.0,2.5,1,1,256,0
4,138075.0,0,1,8,3,0,0,4,1.0,2.0,1,1,512,0
4,202125.0,0,1,8,3,1,3,3,1.0,3.0,1,3,512,0
1,167965.0,2,1,8,3,0,3,4,1.0,3.5,1,3,512,0
5,111965.0,2,1,8,3,0,2,4,0.0,5.0,1,1,256,0
4,162750.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
3,157465.0,2,1,8,3,1,0,2,1.0,1.5,1,2,0,1024
0,223965.0,2,1,16,3,0,3,4,1.0,2.5,1,3,512,0
6,104300.0,2,1,8,3,0,2,4,0.0,1.5,1,1,512,0
4,109448.5,2,0,8,3,1,2,3,0.0,2.0,1,1,256,0
6,185118.5,2,0,8,3,1,3,3,1.0,2.5,1,3,512,0
4,188996.5,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
0,87115.0,2,1,4,3,0,2,4,0.0,1.0,1,1,256,0
0,241465.0,0,0,8,3,1,3,3,2.0,3.0,1,3,512,0
5,92396.5,2,0,8,3,0,2,4,0.0,1.0,1,1,256,0
4,194215.0,0,0,8,3,1,3,3,1.0,2.0,1,3,512,0
0,191625.0,0,1,8,3,0,3,4,1.0,4.0,2,3,512,0
0,97965.0,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
4,196875.0,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
5,244261.5,0,1,8,3,1,3,3,1.0,3.0,1,3,256,1024
4,237996.5,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
5,80115.0,2,1,8,3,0,2,4,0.0,1.0,1,1,256,0
4,223839.0,2,0,16,3,0,2,4,1.0,4.0,1,2,512,0
7,209996.5,2,0,8,3,1,2,3,1.0,3.0,1,2,512,0
5,188965.0,2,1,8,3,0,3,4,1.0,3.0,1,3,512,0
5,118793.5,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
4,181506.5,0,0,8,3,0,0,4,1.0,4.0,1,3,512,0
0,202965.0,2,1,8,3,0,3,4,1.0,2.5,1,3,512,0
6,129465.0,2,0,8,3,0,2,4,1.0,2.5,1,2,512,0
0,174965.0,0,0,16,3,0,0,4,2.0,2.0,1,2,512,0
0,262465.0,0,1,8,3,1,3,3,2.0,3.0,1,3,512,0
0,78536.5,2,1,4,3,0,2,4,0.0,3.0,1,1,256,0
4,136500.0,0,1,8,3,0,0,4,0.0,3.5,1,1,512,0
1,181965.0,2,1,16,3,1,3,4,1.0,3.5,1,3,512,0
7,71015.0,2,0,4,4,0,2,4,0.0,1.0,1,1,128,0
3,154350.0,2,1,4,3,1,2,3,0.0,1.0,1,1,256,1024
5,166250.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
5,117775.0,2,1,8,3,0,2,4,0.0,1.0,1,1,256,0
4,188965.0,0,0,8,3,1,0,3,1.0,4.0,1,1,512,0
5,244996.5,2,1,16,6,0,2,4,1.0,1.0,1,2,512,0
4,132996.5,2,0,8,3,0,2,4,0.0,1.5,1,1,512,0
7,108465.0,2,0,8,4,0,2,4,0.0,1.0,1,2,512,0
1,261446.5,2,1,8,3,1,3,3,1.0,2.5,1,3,256,1024
4,136146.5,0,0,8,3,1,0,3,1.0,4.0,1,1,512,0
0,174965.0,2,0,8,3,1,2,4,0.0,3.0,1,1,512,0
5,106015.0,0,0,8,3,0,0,4,0.0,2.5,1,1,512,0
8,279965.0,2,0,16,4,0,2,4,1.0,1.5,1,2,512,0
3,176155.0,2,1,8,3,1,2,3,1.0,4.0,1,2,256,1024
5,122465.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
0,216965.0,0,1,8,3,0,3,4,1.0,4.0,1,3,512,0
4,139965.0,2,1,8,3,0,2,4,0.0,2.0,1,1,512,0
4,180246.5,2,0,4,3,1,2,3,1.0,1.5,1,1,512,0
8,227465.0,2,0,8,4,0,2,4,1.0,1.5,1,2,512,0
1,113715.0,2,0,8,6,0,2,4,0.0,2.0,1,1,512,0
0,165861.5,0,1,8,3,1,0,4,1.0,4.0,2,2,512,0
3,170096.5,0,1,8,3,0,0,3,1.0,2.0,1,2,256,0
5,134575.0,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
4,143465.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
3,134746.5,2,1,4,3,1,2,3,0.0,1.0,1,1,256,0
0,101465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
4,69615.0,0,1,4,3,0,0,1,0.0,2.0,1,1,256,0
5,83366.5,2,1,4,3,0,2,4,0.0,1.0,1,1,256,0
0,103211.5,2,0,8,3,0,2,4,0.0,3.5,1,1,0,1024
4,73150.0,0,0,4,3,1,0,1,0.0,2.5,1,1,0,1024
1,115465.0,0,0,8,6,0,0,4,0.0,2.5,1,1,256,0
1,111615.0,2,0,8,6,0,2,4,0.0,2.0,1,1,256,0
0,199465.0,0,1,8,3,0,3,4,1.0,4.0,1,3,512,0
0,272965.0,0,1,16,5,0,3,4,2.0,4.5,1,3,512,0
0,297496.5,0,1,16,3,0,3,4,2.0,4.5,1,3,1024,0
5,167965.0,0,0,8,3,0,3,4,1.0,4.0,1,3,512,0
5,206496.5,2,1,8,3,1,2,3,0.0,1.0,1,1,512,0
4,87465.0,0,1,8,3,0,2,4,0.0,3.5,1,1,0,1024
4,220209.5,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
4,153965.0,2,1,8,3,1,2,3,0.0,4.0,1,1,512,0
1,274715.0,2,1,16,3,1,3,3,2.0,2.5,1,3,512,1024
5,199496.5,0,1,8,3,0,3,4,1.0,3.5,1,3,256,1024
5,94496.5,2,1,8,3,0,2,4,0.0,1.0,1,1,256,0
4,218750.0,2,0,16,3,1,2,3,1.0,4.0,1,1,512,0
4,174965.0,2,0,8,3,1,2,4,1.0,2.5,1,1,512,0
7,171465.0,2,1,8,4,0,2,4,1.0,2.0,1,1,512,0
7,181965.0,2,0,16,4,0,2,4,1.0,2.0,1,1,512,0
0,349965.0,2,0,16,4,1,2,3,2.0,3.0,1,2,1024,0
1,269465.0,0,0,16,3,1,3,3,2.0,2.5,1,3,1024,0
3,117215.0,2,1,8,3,0,2,4,0.0,1.5,1,1,256,0
5,222215.0,0,0,8,3,1,3,3,1.0,3.0,1,3,512,0
3,136465.0,2,1,8,3,1,2,3,0.0,1.5,1,1,256,0
